time,b_g,b_g_std,b_s,b_s_std,b_m,b_m_std
2000-05-31,,,,,,
2000-08-31,46.264765918596908,32.920027935898034,-0.68115862169670849,47.837599798120557,81.843286780267803,28.90500392723678
2000-11-30,,,,,,
2001-02-28,,,,,,
2001-05-31,,,,,,
2001-08-31,,,,,,
2001-11-30,,,,,,
2002-02-28,,,,,,
2002-05-31,,,,,,
2002-08-31,,,,,,
2002-11-30,,,,,,
2003-02-28,,,,,,
2003-05-31,,,,,,
2003-08-31,,,,,,
2003-11-30,,,,,,
2004-02-29,,,,,,
2004-05-31,,,,,,
2004-08-31,,,,,,
2004-11-30,,,,,,
2005-02-28,,,,,,
2005-05-31,,,,,,
2005-08-31,,,,,,
2005-11-30,,,,,,
2006-02-28,,,,,,
2006-05-31,,,,,,
2006-08-31,40.268146061626105,18.634883737874794,-0.25370711554339875,23.895846213474496,91.049599443360677,21.796295016570355
2006-11-30,-11.574702873304251,23.193593132724683,0.56766335185283434,15.734119507456626,95.043343158487971,19.997607770653442
2007-02-28,-33.471188715920526,17.303911704017331,1.0768354108966582,13.142677342767884,93.643389842302284,18.068850145010188
2007-05-31,19.967045944010039,23.242139978831396,-0.32255012836035957,18.275577134033885,95.67079405657374,20.087654564413281
2007-08-31,39.311261062675932,16.759862541658055,-0.40565797827281747,19.321891877173375,91.913883917539607,19.962183675987038
2007-11-30,-11.814628739716673,23.259881478010353,0.37195481799718311,14.944073336725477,97.483367674573941,18.005511161302429
2008-02-29,-32.821433257772341,17.020017448576215,1.1761644181014963,12.538007233445089,92.791479360397688,16.731168644281425
2008-05-31,20.59162169869699,22.764292923146517,-0.38336824407683373,18.328547765921392,95.462785690439688,18.228813699403688
2008-08-31,39.191673223215638,16.571168409190921,-0.23712761420656681,18.89067373622316,93.787142823406043,19.264420946821229
2008-11-30,-14.192020632942421,22.775512662954913,0.20381994121539837,15.084730236914352,98.663161462996896,16.633594615268876
2009-02-28,-35.375964107082474,15.641249315136452,1.1997358284483228,11.706998380088438,93.143786219786435,15.024844816264276
2009-05-31,17.485081435800037,20.839101562453216,-0.38846202688161546,15.375227335219368,98.653912022543111,16.941582226070739
2009-08-31,38.846691643411184,16.379727122512769,-0.47685351015932309,17.831185292677624,93.266046617973529,17.978973540896494
2009-11-30,-11.421096928163786,22.735254065674219,0.13953791950425193,13.497123915881945,99.292335984267751,16.340103560381952
2010-02-28,-33.871606405091903,16.760802233852846,0.98039192132782338,11.697214775562305,95.207141844788424,14.526894112068907
2010-05-31,19.636268950838865,21.785456077634965,-0.5994302760386343,17.606825901065086,94.05979462931262,19.370498034699846
2010-08-31,,,,,,
2010-11-30,-14.521408947188004,21.916386517391786,0.22923067466628666,13.935983462736697,96.71002410307517,17.092235929536145
2011-02-28,-32.889663841103072,16.290968727757267,1.0115446867028146,11.885284378488606,92.063264844500495,16.431743670984638
