time,b_g,b_g_std,b_s,b_s_std,b_m,b_m_std
2018-03-31,,,,,,
2018-06-30,36.258350372314453,31.038156354066633,-0.80324447154998779,44.927607599508605,83.315689086914062,26.485541410510336
2018-09-30,27.107254028320312,33.610213167864629,-0.59653449058532715,44.598120374921358,83.549690246582031,24.806388068462624
2018-12-31,-26.628520965576172,24.885028379290855,0.97370076179504395,25.113185727360399,87.6246337890625,16.079635380821436
2019-03-31,-18.163589477539062,21.059580830122208,0.77847927808761597,14.092016179709656,88.3880615234375,18.334407351626066
2019-06-30,33.016349792480469,19.379599715380671,-1.3039318323135376,18.503250043059133,86.465797424316406,20.262407239197014
2019-09-30,24.848384857177734,21.827677943818408,0.16372482478618622,18.892960351287588,89.689659118652344,21.447983907224522
2019-12-31,-29.210508346557617,19.498807192911485,1.751189112663269,13.903707726324248,92.520111083984375,16.244179197330869
2020-03-31,-18.747800827026367,21.175438383690455,0.91513603925704956,14.187135707245076,90.324668884277344,17.680256187764083
2020-06-30,32.906059265136719,18.990940994330376,-0.64377224445343018,17.895602527215324,87.170272827148438,19.585786864628428
2020-09-30,24.111822128295898,21.499553117401202,0.28651261329650879,18.007822011173879,89.058372497558594,20.362669829291633
2020-12-31,-28.591352462768555,18.537198807352368,0.96606111526489258,13.932858786701432,91.159561157226562,17.184489591830726
2021-03-31,-19.453212738037109,21.550271717645025,0.55011510848999023,14.510320969025393,88.900566101074219,19.781422527682658
2021-06-30,32.853221893310547,19.204799901607405,-0.69756227731704712,19.478030969598635,85.348701477050781,22.08852976994093
2021-09-30,24.148412704467773,21.161700361637699,0.43234387040138245,18.355628406165316,87.64141845703125,21.250400228219181
2021-12-31,-27.591760635375977,19.374471789523838,1.3564945459365845,14.20172701269888,87.10601806640625,19.492465611957261
2022-03-31,-17.484182357788086,21.023773295112814,0.72295689582824707,15.020283975911392,85.946853637695312,19.715389083578032
2022-06-30,31.787343978881836,19.745043315920768,-0.36301273107528687,21.183501824096499,79.670806884765625,22.644007043225098
2022-09-30,25.045759201049805,22.642537882136558,0.22845728695392609,21.112040785332862,84.695266723632812,22.854401298866573
2022-12-31,-25.845668792724609,18.814237611940904,1.3696262836456299,14.473194751461307,81.508575439453125,19.171484730158259
2023-03-31,,,,,,
