time,b_g,b_g_std,b_s,b_s_std,b_m,b_m_std
1997-05-31,,,,,,
1997-08-31,,,,,,
1997-11-30,,,,,,
1998-02-28,,,,,,
1998-05-31,23.203539410587357,36.459005914830044,-1.3765334105519591,44.519692154816539,82.433696734657133,26.962932754264454
1998-08-31,26.05479578363537,37.045062841624279,0.57068235917971477,36.494739000788343,82.906240206206945,26.015868895021356
1998-11-30,-10.60008469129664,26.968480131352532,1.2534890538825789,21.421917237689158,88.992527959391069,22.294933507296147
1999-02-28,-30.67485135938291,20.753419894760132,2.127111109818312,16.812269683196732,83.645013512395693,19.653423681323282
1999-05-31,19.336994384101132,25.14146699696613,0.2405318866594699,23.455804620348282,86.948499750841464,23.790069763517099
1999-08-31,36.472104192601535,20.988767457359319,0.54887477209025104,25.554335493930701,79.762569287380245,22.76750033891803
1999-11-30,-9.7472575445139409,27.399048233251737,1.5539760442754464,22.176662930144463,85.750879434530319,23.325913271057921
2000-02-29,-30.033839746808429,20.575855389364584,2.0602000787673282,16.867442336746759,83.213780053702067,20.074425883801609
2000-05-31,20.48680619444773,26.811356057802922,0.19618643462691771,25.70269066039312,83.839832223559199,24.225134316715899
2000-08-31,38.463817920431815,24.698053304477025,1.2773517397388825,30.104544616308644,81.53953264342752,26.873046690383099
2000-11-30,-10.934326173619374,27.789942186247558,1.9569418588590304,22.896054961240452,86.555398593595925,22.911323047970576
2001-02-28,-30.024220804070115,20.652390225589709,1.9910950091495965,16.350875611198237,83.619702673598269,19.111618054621243
2001-05-31,20.220040062898097,27.140634945809893,0.49012024392405046,26.370004723592039,86.276568188022964,24.19110021059241
2001-08-31,37.049490294578064,20.809791962622281,0.175964021222136,25.708868445906454,80.856614087119766,25.023076636499201
2001-11-30,-10.443971384668151,27.686493797368882,1.6536878504098365,21.97093507864297,86.550436066218325,22.793763889633812
2002-02-28,-31.498054723693372,20.221615209653411,1.7415783004155472,15.880053181865502,81.233928685857052,20.664862850609239
2002-05-31,20.348861751329132,26.50493455395976,1.1144912770697457,25.69719242660527,86.926678112811231,25.720165440857873
2002-08-31,36.281000982250781,22.097558321031933,-0.23200562252186516,26.744587297460075,80.635234883994244,26.08008366556836
2002-11-30,-4.7678573559290065,27.497865051399398,2.3666402407465137,22.943614358173949,85.937845838304455,24.359238780528486
2003-02-28,-29.72580172174122,20.731522040982775,1.3966408242792898,16.421289776191706,82.132822123875115,22.113707554566037
2003-05-31,23.436881923100866,26.739467106012064,0.80395948676638429,27.921933613063562,84.106005417704537,27.13560252963844
2003-08-31,40.621184178845077,24.267598510574292,1.1237272230313107,30.773025607141395,82.60900046320296,28.649769281123554
2003-11-30,-9.3249431722795357,27.251131209553527,0.98352431885697933,21.985006214189987,88.172636078476529,24.148976595464472
2004-02-29,-30.26431509156826,21.057023846221831,1.5794307516957056,16.810940649316226,82.718531438520174,20.339097425651996
2004-05-31,19.851961061108199,24.679235341498082,-0.32302817267925787,22.56664892507834,86.644360722432154,22.466564954611787
2004-08-31,37.816061036618237,21.826783551519533,0.46667606456084099,25.778592034184815,83.908589843537257,23.723650252973545
2004-11-30,-9.2212055723089428,26.398845048101737,1.2210102265192322,20.663356054482644,90.130500242300968,22.314892828545648
2005-02-28,-30.997672069142396,21.116667048053618,2.3335669113347763,16.949572122823472,85.512192146732673,21.567099335211985
2005-05-31,24.020146364362922,26.237369543960554,-0.45126571047452224,25.173995561913006,87.834317747118646,24.987555215165205
2005-08-31,38.620589660304297,22.561585217351219,-0.35462563985981799,27.624333256105338,84.517013579567887,25.600117310067745
2005-11-30,-12.070879973474643,25.982378233286173,1.7662094657185656,19.892558038539519,88.339293298238346,20.918309317421055
2006-02-28,-31.486982626550471,20.500832230941096,2.8734684482438664,15.673162609384104,88.479224796676945,19.128094517574798
2006-05-31,20.870655218829665,25.696923053925854,0.001541359333869169,22.828102861746725,90.806769093096435,22.980389167531019
2006-08-31,,,,,,
2006-11-30,,,,,,
2007-02-28,-26.54824566544961,33.033931345189465,2.29183644295727,39.03376992151459,83.026460452069884,14.454752897016499
2007-05-31,25.588967903509818,33.963770685868887,-2.251982384334287,44.618634928921949,84.374658109168422,23.910594408806336
2007-08-31,35.717378275031258,29.371769776782472,-6.9488838846554453,44.876879350671111,82.271307888369591,26.689859375851032
2007-11-30,-11.412298360369716,32.684769311025079,1.5606549141342807,39.854463945043257,87.305299982592913,16.228677574359743
2008-02-29,,,,,,
2008-05-31,26.651270930173215,33.474110296919925,-3.8284001426489689,43.923177308980037,83.867158810510588,23.487146366914647
2008-08-31,34.23252555016893,28.815667473093569,-5.1423346965079295,43.773573884182262,83.778165645150736,24.349068137457728
2008-11-30,-16.554361060779744,31.886701930069904,3.3120173550308332,38.953075323904876,86.380031347689226,13.977446574276025
2009-02-28,-24.474000925498785,30.089806862156053,5.2473991911684559,36.065709074553325,84.207087153668269,12.171718087837359
2009-05-31,26.081123776255261,29.639086198402858,-5.3630328579242788,39.528375638732172,86.545005610467214,21.488593733150402
2009-08-31,31.729668171735817,27.844293179780742,-6.6888142685859178,42.328821856825222,83.752108950437886,22.781127241664979
2009-11-30,-18.024124822475024,29.72832388021633,5.1685869820331343,37.273974223760156,87.194999258455866,13.620596242521557
