time,b_g,b_g_std,b_s,b_s_std,b_m,b_m_std
2017-04-30,,,,,,
2017-07-31,43.999454498291016,27.188329999776656,-1.3868551254272461,43.87364375341658,83.223731994628906,25.560353552734689
2017-10-31,10.897711753845215,35.567332337388002,0.051033783704042435,42.614355968245782,86.836151123046875,19.378179950633964
2018-01-31,,,,,,
2018-04-30,4.0562229156494141,31.470142843958683,-0.81658631563186646,37.091827751614389,87.657585144042969,18.555581104415257
2018-07-31,43.398170471191406,24.515528893622676,-0.7133554220199585,41.244534981968599,81.771110534667969,24.180106198324378
2018-10-31,6.8730225563049316,31.88804563279426,-0.52355295419692993,38.921976850788901,89.62451171875,18.987199270387784
2019-01-31,-31.810634613037109,24.018851937443142,-0.54643005132675171,33.112262711972633,84.098289489746094,11.187623540236784
2019-04-30,3.2990305423736572,30.917129800885537,-1.7350881099700928,36.934233424525324,84.015853881835938,16.389747938114997
2019-07-31,43.153861999511719,24.100512822655002,-1.6194719076156616,41.056764864578057,80.16424560546875,23.63584069321406
2019-10-31,14.083001136779785,31.760559841855596,-0.67263829708099365,39.28902189348986,86.925567626953125,18.91617332040402
2020-01-31,,,,,,
2020-04-30,,,,,,
2020-07-31,,,,,,
2020-10-31,6.7881999015808105,30.451350136939769,-0.69885295629501343,37.062015249911482,87.202239990234375,17.905808901799411
2021-01-31,-32.506000518798828,22.571364478839296,-0.70563918352127075,31.605393103496493,84.611770629882812,11.063296914002869
2021-04-30,5.462836742401123,32.152479207967964,-1.5070230960845947,37.955023367114798,83.066215515136719,19.153567708952757
2021-07-31,42.334671020507812,24.443883565930818,-1.4937447309494019,40.891643738324056,78.958305358886719,24.014458647399145
2021-10-31,10.468637466430664,30.981684953245427,-0.95019024610519409,37.50644112462976,84.959312438964844,19.867483552100001
2022-01-31,-30.669034957885742,24.874183894069439,-0.94386905431747437,33.20242507331492,81.380546569824219,12.64956809767081
2022-04-30,5.303980827331543,33.005577828407738,-1.513709545135498,39.537393097206973,81.302787780761719,19.196270682241707
2022-07-31,42.441028594970703,28.21679254739189,-1.3263031244277954,44.009871004035794,73.841773986816406,25.803266729680914
2022-10-31,11.947597503662109,33.832958623998351,-1.2797048091888428,40.673065048875358,82.0560302734375,19.374512665691348
2023-01-31,-28.402721405029297,26.044710226999936,-0.95028436183929443,33.249169298314072,76.714027404785156,12.927158465134431
2023-04-30,6.0968589782714844,35.22620897714355,-2.226426362991333,41.625049162263679,78.963294982910156,20.091106125086711
2023-07-31,,,,,,
