time,b_g,b_g_std,b_s,b_s_std,b_m,b_m_std
2011-01-31,,,,,,
2011-04-30,5.5830702781677246,35.245357217749451,-0.38510119915008545,42.824004174531161,84.865142822265625,18.915612890137343
2011-07-31,41.728408813476562,30.492177675461519,-1.9800624847412109,47.22040974899604,76.9681396484375,27.227058310710603
2011-10-31,15.872089385986328,36.438032074074094,-0.75003212690353394,44.283882536986468,84.722702026367188,20.541172360260735
2012-01-31,,,,,,
2012-04-30,,,,,,
2012-07-31,,,,,,
2012-10-31,,,,,,
2013-01-31,,,,,,
2013-04-30,0.68397313356399536,25.863894298557277,0.53125584125518799,20.131192470156368,90.388664245605469,20.782056077516764
2013-07-31,39.416782379150391,20.829277708887457,-1.4306827783584595,27.076547108724331,79.816444396972656,24.538607505730198
2013-10-31,7.4881863594055176,25.585615977537529,0.04979541152715683,21.567289463010454,89.424552917480469,18.952278223669161
2014-01-31,-32.902851104736328,19.252045807735996,1.1940397024154663,17.640704046589882,82.295700073242188,14.363233725835892
2014-04-30,0.11896399408578873,25.57533150225801,1.0647678375244141,20.889102511364953,87.541114807128906,20.636320601950008
2014-07-31,39.213924407958984,17.880344825698334,-1.3280330896377563,22.847553537536665,82.689674377441406,22.408307554730769
2014-10-31,8.444584846496582,25.210823274583866,0.67892348766326904,21.867057815264204,85.42816162109375,22.673534259811341
2015-01-31,-32.6434326171875,19.829629993157155,0.91656112670898438,17.136916670124965,80.46881103515625,20.542547728055961
2015-04-30,1.5484579801559448,26.868859286777113,0.39632433652877808,22.179069060616676,88.619636535644531,25.031678444719397
2015-07-31,40.832817077636719,20.556231566388945,-0.73813849687576294,27.197155476071067,83.77069091796875,26.470129475911008
2015-10-31,9.1983957290649414,28.353184837850268,1.5947365760803223,25.518288082733488,86.103797912597656,24.781775091066503
2016-01-31,-34.7613525390625,19.961344593687212,0.86411702632904053,17.910924269994609,83.486488342285156,20.510638429424464
2016-04-30,0.97898662090301514,25.853848222229711,0.55342674255371094,20.120486933000365,89.150787353515625,23.191955331919136
2016-07-31,40.586769104003906,19.136871636081931,-1.3914347887039185,25.587124985429856,81.840263366699219,25.059135847223615
2016-10-31,9.7623720169067383,27.211063968091821,1.0030235052108765,22.88747065903663,87.382308959960938,23.691263324918065
2017-01-31,-35.206474304199219,19.235019523275049,1.2345259189605713,16.749034033124747,86.337005615234375,18.265535805520429
2017-04-30,0.53999274969100952,26.170001559927503,0.68752622604370117,21.005463504897609,90.370368957519531,21.951240954979077
2017-07-31,40.651771545410156,18.598917009679116,-0.88536936044692993,23.802994511337253,85.96923828125,23.824969933746676
2017-10-31,7.6935310363769531,27.206779543073296,1.1478650569915771,22.627786846293688,90.774368286132812,21.467778030788537
2018-01-31,,,,,,
