time,b_g,b_g_std,b_s,b_s_std,b_m,b_m_std
2010-05-31,,,,,,
2010-08-31,38.869060516357422,27.461305291599199,-0.41899570822715759,43.506492315953921,81.94366455078125,24.178261600027394
2010-11-30,-9.7912502288818359,31.588533755791733,-0.26724439859390259,37.449060620193499,87.031288146972656,15.59042577247436
2011-02-28,-28.378141403198242,28.450564005655355,0.18192724883556366,35.936238116053715,80.972305297851562,12.155561790545425
2011-05-31,19.978652954101562,33.499557055353606,-0.11296742409467697,44.398942566221137,81.155929565429688,22.54539567653271
2011-08-31,38.008316040039062,30.661234789904956,-0.65239864587783813,46.37566384853384,75.789772033691406,26.134336870918411
2011-11-30,-8.0653877258300781,36.331075093091279,-0.55884361267089844,42.311976650767413,81.578117370605469,16.901030772544779
2012-02-29,-25.779752731323242,31.834932079517497,-0.3580193817615509,37.473314490750823,77.537017822265625,14.099168178381984
2012-05-31,21.377298355102539,37.029999018853744,-1.0055667161941528,47.452852301864127,77.730033874511719,24.453302980392099
2012-08-31,37.928611755371094,33.142872082655749,0.2249666303396225,49.227788327491524,74.691482543945312,27.454221836530305
2012-11-30,-8.5245857238769531,37.758008837096142,-0.44621127843856812,43.09127108798851,81.349510192871094,17.642061448516507
2013-02-28,-27.361454010009766,29.879484541203958,0.29114550352096558,36.162534206469253,79.221916198730469,13.849234868669997
2013-05-31,18.143890380859375,34.397395421207094,-0.049064785242080688,44.27695446753669,81.518821716308594,23.335175245862256
2013-08-31,38.013069152832031,33.392782032731475,0.24879449605941772,49.433124933021176,73.486557006835938,27.930804545289451
2013-11-30,-8.6392650604248047,34.863827190601967,-0.38574594259262085,40.42154925059679,81.126228332519531,14.850490648133588
2014-02-28,-26.166353225708008,31.055329634014821,0.79848825931549072,38.080700411374195,76.488433837890625,13.023697289825089
2014-05-31,19.578245162963867,33.492088881607017,0.25673407316207886,43.199444107238513,79.454032897949219,22.829698561324435
2014-08-31,37.5369873046875,27.618919972923941,0.50236624479293823,43.322042284396382,75.635574340820312,26.043529298658338
2014-11-30,-6.31903076171875,37.006202825822875,-0.91666620969772339,41.493738839307085,77.401084899902344,19.170443963570204
2015-02-28,-25.580938339233398,33.441332102916675,-0.57960593700408936,38.228315097992386,73.848052978515625,15.719293238270096
2015-05-31,23.254398345947266,35.805793938616276,-0.15598224103450775,46.654847549926835,81.070060729980469,27.113509240807552
2015-08-31,39.732864379882812,33.813299575541109,1.4043208360671997,50.648778285135791,74.951629638671875,28.96766510096035
2015-11-30,-6.353980541229248,38.064880672621193,-0.026401473209261894,43.360968121327176,79.923660278320312,20.535867834256933
2016-02-29,-25.25651741027832,33.346761084947538,-0.66890072822570801,38.660962185089453,76.759910583496094,16.235176083607204
2016-05-31,22.038972854614258,34.014425910884157,-0.42848938703536987,45.114195555412273,79.775985717773438,25.964103421669453
2016-08-31,39.497261047363281,30.603744370169164,0.25963565707206726,46.762391727904877,76.169990539550781,28.368057011052027
2016-11-30,-6.5742759704589844,37.160260383322694,-0.42925497889518738,42.351616355280726,80.917221069335938,19.188472166850165
2017-02-28,-27.485898971557617,30.484903962526669,0.14526008069515228,36.455013092785705,80.152076721191406,14.647648519370946
2017-05-31,21.620077133178711,34.660910868869685,-0.0277511365711689,44.860318689835452,81.7698974609375,24.647567500963877
2017-08-31,38.324394226074219,28.938802113933971,0.76054996252059937,45.123337519027778,77.823379516601562,26.405177405540861
2017-11-30,-8.1186790466308594,37.300185460402822,-0.48932752013206482,42.507992995398588,82.117088317871094,18.82033956045488
2018-02-28,,,,,,
